Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
3409,2.0377947430073524,3.2110504951056518,6.184092719955138,13.830942926655869,14.988234997803781,11.092259122090796,7.1580916079990455,3.629751321927352,-3.607519034412726,-7.175645314407427,-8.321051234072542,-12.343106973630055,-16.004808425370932,-24.22647756490487,-33.40513113813307,-37.45401379952171,-38.22843491337551,-38.62201990242217,-31.85489722813768,-28.292961517552264,-39.51020532510263,-46.199930859649605,-40.56909992832429,-32.669870882661165,-26.863372040536433,-32.084890058471615,-38.5217186204796,-36.18693003062317,-31.951869123223464,-27.02746743771243,-25.82015434150509,-19.371888240373913,-4.891051028589836,-1.4329874511959297,-8.829647173584775,-10.599920155520172,-4.182729601669294,4.0845587185494665,10.796479880910386,13.272235430085404,5.738331277503162,16.998827970377324,31.99727850412829,28.055762778249584,24.866378339147595,25.501381133632965,24.405512044100487,21.019559355870435
3410,1.5209366778052782,1.511886303572605,2.4941247009801346,7.441829990506316,10.520705108117772,9.412764672944853,4.716559023410496,0.26289887469477513,-7.454726121841221,-11.661912104516187,-13.612634359926588,-17.798834120141407,-21.575125018007455,-29.387150992531332,-38.03526520840875,-42.28110401508718,-43.51315085956843,-44.13944137623302,-37.34778796423041,-32.97740519216452,-43.01338218204135,-48.98292022350384,-43.198587358812745,-35.26349264253963,-29.378926069455456,-34.69584194900892,-41.428021297959695,-39.18969582812843,-34.878512290206565,-29.29729556892252,-30.86866389548903,-33.73363743124453,-22.849834510747264,-15.493981298320788,-20.10803799791437,-19.922404359753404,-11.729968367351798,-1.6126071464694283,6.0901455470040515,8.218276228259148,0.5883431482832977,-3.932374865111303,-0.717432992786983,3.1354124059462705,5.612004023768956,9.26525804273971,16.37244057623289,20.04949765550511
3411,0.21838164864887294,-1.5982003289105207,-0.21865387236900435,5.529774467551021,4.4979012760093635,0.22033949967801847,-3.082596957742129,-6.0812733014717075,-12.49368063794502,-16.663549410898817,-19.970173623858457,-27.71242169822314,-33.07052488746254,-39.08865878830596,-46.06716503528668,-48.370158201224534,-48.59265248336681,-49.21269726350345,-42.237397686680325,-37.236368324673855,-46.34309262764435,-52.01145120235451,-46.42303508102526,-38.481393149694945,-32.38317432479865,-37.66358917264601,-44.24494215064009,-41.75912049015129,-37.60336642894156,-32.368605797638544,-30.59559218031193,-24.17137014668059,-9.94868929822648,-6.921945995897945,-14.962543210451061,-17.426690250959105,-10.889743232566262,-1.5696265566540273,5.359973316833731,6.801056460208747,-1.2988144807884696,-7.622605818981038,-15.265680696890502,-18.08209161198814,-11.043092762966166,-3.671875953973789,0.9198752034753817,2.0569277916678423
3412,-0.662542400627985,-4.064949123548645,-4.030113554200975,1.1166103802205494,0.8106671818165712,-3.049790117234751,-6.731977846035848,-10.28803069411548,-16.962543796913945,-21.37066220511276,-24.802219329638056,-32.829988625324646,-38.51963183316905,-43.722791654029734,-49.92843179298081,-53.22607042115436,-53.725357896598595,-52.96587903664991,-45.89352378085237,-41.00297736825229,-49.16952733871619,-53.310780130127846,-46.69352239607081,-38.40267011297119,-31.772283757730186,-35.87929105493883,-41.89592316147872,-39.3467366642205,-34.58106813117463,-29.177030877949004,-27.435454219460855,-20.819232224305427,-5.547645997192751,-1.4175078612598804,-8.605713880710896,-9.890227404414468,-3.6187488234489633,4.337075364202669,10.368265133086265,12.151759247606265,5.111414121162479,1.3182064517251715,5.471767487754669,8.877977483175448,10.408725512233547,15.286699800184856,21.131464990018067,22.237040642950664
3413,1.141997182569384,1.5764829085963368,2.8282746798952916,7.416341026991827,8.10538937763814,5.356576788615033,2.7031097229345398,0.029515752867757317,-6.939165413300266,-9.951868544295836,-9.406367636947614,-10.23359502388492,-11.716422243350248,-19.683120069528165,-29.58568800257237,-34.93102649755428,-37.39440197816376,-38.110506081837684,-30.796480943427543,-26.93293375339661,-36.798766610047394,-41.685222807691176,-35.97886075789493,-29.37654265071903,-24.29926274443597,-29.61333012902773,-36.566564061911976,-34.53271662242528,-29.980044641140665,-24.836812446447095,-23.497228427267835,-20.847532260285224,-8.18991332362926,-2.2957523668198987,-7.942580536005502,-7.798326443750356,-0.7463500968875003,7.445227342734128,14.032188213904096,16.34930205877204,10.380711301703123,9.945207422099418,10.438071933505071,7.809715041116609,10.392109289005493,15.351775829156542,23.586867562108456,28.264278354402222
3414,1.44127566384441,3.2119830580148436,7.073366428886444,13.87966859603197,15.686330520151792,13.099818367975644,9.935928574084032,7.146991020550845,-0.3361928087992698,-4.400430165791552,-3.9499756638853296,-6.064833434038234,-8.752536328210695,-16.350560503316046,-26.402668296511884,-30.181089715851005,-31.32240057785618,-32.62083362512169,-26.190419226457198,-23.09895645498576,-33.23621524629973,-38.183681664903276,-32.58090069135261,-26.33542990464839,-21.630534987552707,-27.1932162148668,-34.3240509765817,-32.60145532863494,-28.37820586147417,-23.522216153844134,-22.770549219099724,-11.98822370574071,6.9338519231935,9.588012656375518,1.54949708494021,-1.1683975745306558,3.8739862841667962,11.222292386729297,17.785272958796256,20.47756053336318,12.605244940839098,7.8965787011005055,11.779116441145526,18.39002371660075,23.165963466842694,24.89879280732516,26.60493194872759,26.3770529580651
3415,1.741733960367727,3.8620303622834644,8.353551030806095,15.77690194535618,16.189084278057976,12.33055396009731,9.48929328477793,6.578395511375665,-1.0212614159794837,-4.752204259739592,-4.530208243366299,-7.0830435057999255,-9.732527926414633,-17.32241891191532,-27.404193026741787,-31.445320805099776,-32.804122981625476,-34.03887633837554,-27.404291145287953,-24.078525235769657,-33.93761308783554,-38.7302324293832,-33.25733660522928,-26.939293552834222,-21.948667518105317,-27.575829166915085,-38.68468612754715,-39.7277929903919,-33.57399323556196,-26.79325702234352,-24.052520214495672,-16.08508735918646,-0.3485312285110007,-0.686887021816359,-10.334529435320418,-3.9302768318240773,7.693276954215637,14.301088125929606,19.868073031124617,21.490811196343337,12.727280325212625,6.8590015875193275,10.77633872196588,14.946438815431808,16.952295864576715,20.872828033861637,26.88840895642921,28.414599362145527
3416,1.996596629467555,4.365076645711621,8.732717432568014,16.29809075639353,16.66207165992647,12.412315219658899,9.435611851779253,6.676436377234743,-0.7980941251238578,-4.781401975049285,-5.09028390593247,-7.90342267995582,-10.648833833246387,-18.52562799722102,-28.66675331056963,-32.8937110739623,-34.473498995850065,-35.641630480309445,-28.685130444287203,-24.7747482639584,-34.2219372009542,-39.13025796376149,-33.850706262355125,-27.565650597244634,-22.324395348924085,-27.733905387715634,-32.41100071291433,-28.81471611416669,-26.170759414492238,-22.069194327977755,-21.185723224904628,-14.571741585010319,0.23431954134617783,2.999141705580972,-4.675899569867071,-6.245271520876273,-0.0007947530446354989,8.45797132264954,15.308558493503577,17.49242212770528,9.411758004478516,3.4839352340154686,6.034218597076954,9.825403108014871,12.349247547383461,16.63699357941135,24.95600308548771,27.67302477584979
3417,1.5839210189083608,2.9924290151236064,6.483297493549026,12.968483887630935,11.301557893970305,6.292750942052372,4.077406848370652,1.6120373172388587,-5.350115395683092,-9.186842995500937,-10.368720065982398,-15.564154146838408,-19.39213102333094,-25.84993396372437,-34.658508799364526,-38.853066094040194,-40.41311575950389,-41.265154289921895,-34.79849811587,-30.55199264362603,-39.12695974460431,-43.678051038644234,-37.95231849753572,-30.847292728472453,-25.524657194225956,-31.112068604937196,-38.432029492578984,-36.7353489583351,-32.53546371090938,-27.361209390932416,-25.74739811281917,-18.421615430507607,-3.196847140616388,-0.30508093923871016,-8.21361684195762,-10.116725469076856,-3.5983415026240393,5.563759452201843,12.726663908501445,14.531200994171629,6.636258171699419,1.1436670290506317,3.7619860603434065,10.197375728567325,14.485646640326063,13.810919101109969,13.053528207422438,13.54717426122039
3418,0.40380801890425466,0.319596525080496,3.968717200676481,10.48509647057952,9.781805669647701,5.75851673923803,2.735610375875617,-0.38215021666061166,-7.684805224887453,-11.682416692723779,-14.654979479953322,-21.177042805451237,-24.63205337800592,-30.891922731268426,-39.16941059493646,-42.50084784872514,-43.54139073102098,-44.39603828436239,-38.00090772968943,-33.999232638490646,-42.516299606968616,-46.914170595269,-41.162035008969895,-33.929974890408424,-28.380549168194197,-33.871091733678654,-41.241306587453536,-39.61128171428494,-35.28089657522245,-30.08255021337652,-28.639406576613585,-21.308083645280647,-6.132554743460185,-3.007926744694595,-10.828149048108362,-13.195405800403766,-7.1169137886128775,2.05741343821534,8.732553630949813,9.937450335510336,1.7973766121608499,-3.631341354678287,2.4356683467794045,8.917500646598764,9.944695391942055,-2.8030801317750687,-14.952373041633434,-10.504346535599797
3419,0.3420440589844446,-0.5602310601707435,1.5104113463375235,7.320972040860355,5.494556954284162,0.4380561970274215,-2.277229980485976,-4.940236044735774,-11.736413987129367,-16.38344920339707,-18.750377303020514,-24.162227899198513,-28.10790939366865,-34.48610737737604,-42.53247208679316,-45.36728843973883,-45.75054105922863,-46.763005147658795,-40.78184274237268,-36.892054308380295,-45.63334543965671,-50.488771784340074,-44.93816556786885,-37.30705967011162,-32.011350356864234,-37.713361722750875,-48.13824153127805,-48.92640419444645,-43.07328936141531,-36.86162645459571,-34.544642882585855,-26.522047740205014,-10.958370334150535,-7.480033802703963,-14.853191694390706,-16.274217456649836,-2.702458780896386,13.958712878368857,20.12577339921666,20.58784105863809,11.002300106862668,2.553319904836343,3.138449497425884,5.3406697485263255,6.304320096411921,9.27215589131735,10.43919103782813,9.288077116214755
3420,-0.4639921619167251,-2.779710608384274,-2.4912304335414364,1.242666781351439,-1.591972395415314,-6.282580022617779,-8.211200171096154,-10.318788268600061,-16.548607379208956,-21.13573606322958,-24.70444355636121,-31.68465030519622,-35.94750157838027,-41.61475676420402,-48.79188014520735,-50.81938883716655,-51.208861140508716,-52.838252924621,-46.51722120905942,-41.56111979433453,-49.610320156297746,-54.0410776068724,-48.319565875085786,-40.745795336598135,-34.58767768608181,-39.54930514036439,-46.785937026152695,-45.27941414720238,-41.13790993992864,-36.33256552734045,-35.13089011104136,-27.81872042543724,-12.873782357516188,-9.83130973291837,-17.6815212580637,-19.864269143856788,-12.951789390937291,-2.7981155970331058,5.087597212067495,6.186845228970051,-3.1929765628796662,-9.93617607327488,-8.527888249796659,-4.542527220613476,-1.7459536814251932,3.0326851252322298,9.410052706627239,12.021888181086382
3421,-1.5804107678320662,-4.867197302073948,-4.848191703956908,-1.5069612490408606,-4.48995417335017,-9.11866305005614,-10.395877026252254,-11.417877372786904,-16.82765679206735,-20.590917422191463,-21.899584074160643,-27.1041372891287,-30.393988251808068,-35.22365991710186,-42.581928225308296,-45.11945814351275,-45.827954929278135,-46.26080856853203,-38.81512897723534,-34.037285994062906,-42.305953614879606,-46.314963069764424,-40.52943001455354,-33.70797045419673,-27.961347006563216,-32.335861865421265,-38.93642195607088,-37.32790158674495,-32.84489812192406,-27.947070894876965,-26.77913151947825,-19.446966985522234,-3.7551871890225943,0.06812929334069429,-7.219683175255304,-7.885860740907168,-0.9868819333323859,7.1170299501096235,13.64686941793436,15.80645180180232,8.288414483250918,2.768981710371337,4.995940608351825,8.509310871528193,11.1378912714906,37.05308875844815,58.97584655948914,44.44503661382097
3422,1.4938605182490488,3.1211217319053497,6.345614978695529,12.067396432979487,16.463050085833636,16.14950084620299,11.262553074481717,6.967121604151931,-1.7226555286712992,-6.6362620353399615,-8.333095788054596,-13.19590709062008,-15.920571379869145,-22.465050455593424,-31.96918531979415,-35.84008315837298,-36.93331207298052,-37.59862164549805,-30.48591001247263,-26.95685562675917,-36.843973716132254,-41.66828298354198,-36.30705756929588,-29.95288675917997,-24.67676887734011,-29.304940906544196,-36.23597542054826,-34.92798145313884,-30.63290451985708,-26.204042506968108,-25.371169413358352,-17.599423396584644,-1.3579464455819323,2.5923205076175626,-4.344758539113536,-4.869080385680334,0.3089329128644185,7.334547777674666,13.733130145446202,16.597693410573495,9.982913438275368,4.912824396465762,9.186255700066223,13.679582264793009,15.801840486022888,13.856755945108134,27.081305998348526,40.9929370564529
3423,1.970835843839308,4.92100068050453,9.016011278484422,14.33953791404852,14.458896689924588,11.514077132152833,8.784125389543338,6.5123002949305775,-0.8914244496700015,-5.509879966237326,-7.140704616792941,-12.062693874825086,-14.725378719539002,-21.205935644601,-30.601942906685057,-34.23804283845111,-35.66718208414436,-36.788430354658665,-29.976640402756868,-26.761239631682955,-36.98139314259962,-41.99845819079066,-36.29382244350697,-29.579423563220207,-24.07796727254508,-28.653712219377134,-35.57600143051247,-34.37768782422475,-30.18817362925251,-26.089935579553206,-25.709325206046813,-17.856441708995575,-1.6739739990257299,2.2184657604421107,-4.692367982112241,-5.389949585155247,6.376927279387899,17.033126725505877,28.158654079673468,34.36210719806393,21.840206359777277,27.494136695105993,38.33830921253507,34.04608325471227,30.65246168408055,30.460852840378788,35.24226716709434,38.70496201460596
3424,2.0634926581334243,4.919341438784479,9.208191153349706,14.663758115628427,16.942712441611935,15.725408028927644,11.647737100276887,7.9558292546869485,-0.39437958797596107,-5.113346738436157,-5.842806288328353,-10.028015856829947,-13.165917511078364,-20.24560341987779,-29.944015139998385,-33.6620335838287,-34.85485934890786,-36.06278033393774,-29.6469918195622,-27.09680378413526,-37.97003470900598,-43.591974329250675,-38.20125378429491,-30.962465314056356,-24.950466675052116,-29.379280830559182,-36.436990985691494,-35.35621831496978,-31.141462093677273,-26.95540987370577,-26.334723226520758,-16.28645336428191,1.0400202970527719,3.723043564144051,-4.047784950733501,-5.379914049074683,1.1971084967572914,9.222714970712506,16.595631920826204,19.924571566273176,10.895402556870938,-15.425936342832028,-27.289667824020537,-14.64184750557483,-5.2916751052933755,2.900203246376601,7.935574849541809,9.744645701264838
3425,1.9677847736868435,4.466637220887805,8.848693280007087,14.779140196652698,15.000017871517736,12.03080567065296,8.556561300561487,5.4658858870030445,-2.4169062625670747,-7.769269141491226,-9.626143155745385,-13.66970630673374,-16.32151745058151,-23.462350077101878,-32.89833293405971,-37.07076208226147,-38.7744573761924,-39.63762876245035,-32.99800150886166,-30.29924101114687,-40.92710436873354,-46.946255850968065,-41.60071905268935,-33.667168806710386,-27.240341239963815,-31.479072055033043,-38.57233263401548,-37.46777266036207,-33.19052889686131,-30.68975032410599,-32.562204190589085,-29.81783028268971,-16.75473472132725,-10.09402318072273,-14.849170925057695,-14.137227610088418,-5.935431414865991,3.8313131974307755,11.608329090377824,15.026540643102468,7.544889032647054,1.166951949348364,3.5747834981960205,7.894264505721818,10.58053421418459,14.14280618191663,18.731130409937204,19.537844368924937
